Beijingshi_110000,Beijingshi_110000,Beijingshi_110000,Beijingshi_110000,Beijingshi_110000,Beijingshi_110000,Beijingshi_110000,Beijingshi_110000,Wuhanshi_420100,Wuhanshi_420100,Wuhanshi_420100,Wuhanshi_420100,Wuhanshi_420100,Wuhanshi_420100,Wuhanshi_420100,Wuhanshi_420100
26104921.727843568,2467114.1467251624,9434.36892872277,891.696356101413,8400.937631413995,793.8124524458747,8325.738973499127,786.9473017678179,9434347.364867112,1151289.9504606077,284543.5409325615,34755.171847261816,294528.6235529584,35873.22455881366,357066.17772022437,43613.145988405195
26102299.10074011,2466866.3216666984,10324.927658618684,975.8031432296523,9352.394742798142,883.8647678460662,9200.794357784356,869.5763172717765,9357223.441003926,1141878.159059778,308669.7194072477,37672.511364176746,316720.80348952586,38641.12036244221,387924.9033937124,47346.20186279413
26099329.260066107,2466585.6829569726,11435.825119760539,1080.8117428953476,10314.361131541691,974.7362161169309,10192.214802465303,963.2989780599777,9278725.552830338,1132298.660452652,325175.8204746047,39697.559466552324,347373.9512642947,42358.1052759051,419316.70217494824,51190.16824469726
26096024.440743666,2466273.380682683,12695.226676838429,1199.879034300416,11351.34993239471,1072.6448374978884,11295.092444102838,1067.5847213671814,9197052.489464125,1122331.6537922272,337419.4053191073,41214.765100111115,384058.26981373853,46783.80632258151,452115.02340069594,55220.76743741834
26092401.012754135,2465930.9621386994,14012.390835868608,1324.3654459883944,12548.756104677796,1185.8035444418654,12498.403515480415,1181.3132317443851,9104232.547169594,1111004.3869102318,362482.6543716859,44275.065251862135,413800.112271847,50409.48525525173,490183.03716329014,59868.55294780384
26088414.696868416,2465554.243225388,15417.872406430459,1457.1699675909217,13904.49786730721,1313.9903561606136,13817.953612764617,1305.9922042298535,9001419.688570539,1098457.6694851553,397140.0432431759,48490.89506944076,439188.2939164693,53537.665800733856,533003.4897337775,65077.756439270874
26083994.090268757,2465136.4763373286,16993.014201249396,1606.0223602699589,15380.90960436343,1453.5513558509354,15281.467899536456,1444.293857112709,8893722.49638047,1085314.8748186124,429401.135356414,52421.53210230792,469506.0577334323,57251.41432399719,578174.9918319284,70582.66085373292
26079064.247393098,2464670.5789660076,18819.828267863395,1778.7152799092305,16942.021616041333,1600.9936963452444,16917.84920630721,1599.0012738851717,8786238.587008277,1072198.0384714804,447364.8013277764,54636.95065408459,513927.07186301623,62620.871098515854,623327.3881611497,76121.11618419526
26073560.623313352,2464150.4514783663,20951.06148907559,1980.2565326135702,18575.919041133646,1755.140454677426,18750.81008216708,1772.3835617478337,8681682.82908594,1059438.4412205766,444516.1061962001,54354.252222991534,577445.0958061533,70228.58213038494,667266.9854255514,81562.19427348762
26067434.942472275,2463571.5317715607,23397.15931784884,2211.628843388753,20304.612957511727,1918.0818367010459,20796.169197636606,1965.9302484829784,8579349.730300974,1046949.9941336971,422045.53272011626,51716.32121952196,659091.8418331287,79961.67950018859,710477.0807815148,86961.9676900582
26060654.55560345,2462930.7345042625,26126.8414122982,2469.844518874345,22183.856667067485,2095.157232896876,23062.102497790802,2180.3753395109734,8475150.355916178,1034233.7435607642,388770.20896272047,47782.355150472744,751997.5580375638,91018.95818661085,755099.2326761067,92561.39773175241
26053196.84765913,2462225.9226049334,29078.002936437068,2748.9823850021835,24295.34017158048,2294.2026265068366,25551.639504725954,2415.9414569446767,8362464.142359348,1020481.813838874,359236.8083860092,44299.91845846388,844848.8594784592,102080.8973357824,804520.7160246893,98740.31660849873
26045040.25957049,2461455.05875737,32175.65529233304,3041.8943804529836,26733.695845974155,2524.2978551313167,28266.695168439015,2672.734482456946,8233545.969265585,1004749.1055090108,350585.7906740092,43328.16920607124,924298.3338530781,111590.67394035084,862693.6036800703,105941.48885482714
26036153.486664902,2460615.1845638766,35353.6200493293,3342.2691867837298,29590.748315425088,2794.248226926961,31212.927665189593,2951.2191257761474,8081228.853354799,986161.066842217,378756.6515056287,46781.90779370199,977880.4481434487,118094.21689226839,933310.9161455422,114578.73702314268
26026484.41656491,2459701.375086513,38576.689835987374,3646.740276098312,32939.44154278928,3111.0349925418645,34404.712542414396,3252.705840624786,7900662.627527067,964125.8564729755,454613.8494975577,55966.09690033827,996988.2826792612,120587.3493732869,1018965.2814841545,124943.11670867712
26015950.36939349,2458705.8164666677,41859.96996040724,3956.7257571340683,36819.876132809375,3478.469173925321,37869.52360926421,3579.7795099161326,7690828.968558453,938519.2149375995,580573.0785376392,71170.50183627743,979465.6190599476,118818.0675471501,1120415.5473765694,137121.1259570438
26004431.20311023,2457617.1543233655,45282.114524580655,4279.687400636717,41229.889859566785,3896.283251148994,41651.01097183314,3936.600322023946,7455573.136779934,909810.362915394,748307.5537291483,91394.10049699595,931368.908378714,113492.00351747703,1236086.7872798434,150938.93410531688
25991766.84680304,2456420.2606307296,48989.170798433566,4629.496224896337,46122.61442364272,4359.895208376729,45810.066612150425,4329.007259940266,7203892.791122034,879097.2439703731,938113.9791664017,114268.91210726442,867453.6461913057,106329.12051532388,1361929.1426394873,165946.615107562
25977760.824760042,2455096.566774834,53185.74561921347,5025.592022316826,51413.44144545192,4861.079440119844,50423.16791000432,4764.354625136249,6949224.242907837,848019.4295912959,1120517.8657621213,136252.89394464053,809939.6806722897,99919.68828041815,1491760.9431071442,181456.37039573808
25962191.33414624,2453625.1104904055,58110.207581877694,5490.624207891567,56998.8307012133,5389.77901891504,55577.28950666839,5251.012017941062,6707466.511776954,818517.0043278163,1260697.8673469902,153161.55523146834,785109.9804016312,97327.58660005513,1618221.5467162407,196648.72632689658
25944831.43910959,2451984.4443777376,63990.63878613847,6046.261370457737,62789.393608021135,5937.293825561965,61360.67390959999,5797.458196253909,6493483.547123117,792403.748820505,1326308.8032618144,161107.93738450928,817297.3882243384,101388.9849696467,1734459.3419679496,210760.6912676001
25925479.94414114,2450155.553700074,70978.24990582056,6706.856907601864,68759.68496448097,6501.079043057349,67848.75123718068,6410.899234404021,6315824.978428008,770722.9385225317,1299283.0356627298,157920.60981133475,919813.8876259611,113654.44633891578,1836680.3537798168,223369.85736648523
25904004.509513777,2448125.9311619895,79054.97234618753,7470.658125089219,75017.1359533742,7091.388515362865,75084.49850256917,7095.341403973796,6169405.757873945,752854.0759107732,1192189.8697598767,145109.3304426054,1082376.9080667195,132922.50290772505,1927682.8952493982,234788.4320658925
25880398.571624298,2445894.956368939,87911.94125489246,8308.246181689608,81892.56141281516,7739.9974721436565,83052.52883573585,7849.049198400033,6025885.058618073,735338.8739841398,1069732.645209968,130448.02018936674,1254587.195717043,153312.75193553208,2021503.7071852498,246581.184403486
25854812.78452654,2443476.8672694727,96884.65998063952,9156.389210946125,89985.41480248462,8504.522983630228,91667.23048861783,8663.400350953218,5831664.215561452,711636.9548787505,1053206.292116409,128508.00707104222,1342501.4638303006,163871.35436740072,2144389.8109487924,261671.00365924757
25826895.149073724,2440838.39672916,106336.51787766081,10049.663690239664,99139.47627248526,9369.68082783018,101073.43353856007,9552.36930590424,5618511.195378293,685624.8195238033,1073193.031475214,130941.59903933555,1398739.680082885,170746.33762807277,2281371.051383407,278381.0533376141
25796143.740188014,2437932.108874849,116876.33767817133,11045.772285229223,109061.92893764666,10307.42992162449,111457.05745962409,10533.73011065192,5404725.256870121,659535.445409809,1090488.3035652323,133055.292919914,1452778.2405168058,177333.86536102183,2423876.333474337,295775.6953713468
25762347.180419356,2434738.026480703,128500.50839234582,12144.36722535284,119890.23720102655,11330.776855173752,122895.62626915945,11614.801190900716,5191308.902783476,633491.1712355114,1104577.7823448093,134781.94114892848,1504379.3038360495,183614.6518605121,2571655.3218063703,313819.0243376214
25725361.993212312,2431242.589275122,141038.4651380414,13329.307155667853,131882.31502887871,12464.146217322004,135445.26742222818,12800.859600616397,4979258.703670857,607613.6122437536,1114982.105405006,136048.816304279,1553308.8980007702,189591.7538351623,2724424.780270542,332459.0957123269
25684982.128716376,2427426.323366127,154402.4417646105,14592.282141741816,145253.58781266445,13727.932723661854,149184.37151443056,14099.294464703942,4769503.030659741,582016.0613266161,1121388.6947541253,136807.68025932647,1599253.9831651554,195249.3909869073,2881881.955572344,351646.63503262354
25640878.56972229,2423258.13364599,168701.49325434613,15943.599492712234,160103.01493366383,15131.487357369468,164233.94137891755,15521.542611101186,4562872.260535926,556799.8528707965,1123698.7939467113,137046.92231298416,1641801.9768222587,200536.23629005085,3043707.809874336,371343.24564264074
25592593.456738386,2418694.7485715644,184249.94259236258,17412.982832932084,176408.2879887487,16672.661796136123,180759.82191409788,17083.300292192835,4360094.039475169,532053.7846310498,1122009.9200043313,136789.91437218618,1680467.0622867986,205367.52381242462,3209562.996660824,391521.52381650754
25539573.171221003,2413683.8467166666,201500.40679571306,19043.236852618145,194070.41963587824,18342.035398522978,198962.00197854644,18803.504895449103,4161806.191757125,507855.6929194925,1116553.928575445,136083.7312627172,1714747.6016469179,209640.32192066952,3379079.473912282,412159.4900529492
25481224.81597304,2408169.3944930574,220931.5567925451,20879.630167919473,212987.9380178785,20129.94902306581,219056.17968962208,20702.580543193984,3968579.8597955806,484275.2763985962,1107610.890781668,134982.38424439987,1744198.9743158938,213256.31971164714,3551850.6486771824,433231.7453356566
25416980.531724654,2402097.7244363823,242920.76584209758,22957.84872082277,233140.90172306733,22034.46995345628,241252.7824623019,22800.44148140709,3780945.4618189824,461377.26376566465,1095418.9801977363,133528.71580662596,1768506.162314802,216146.47451200485,3727422.9471289134,454699.76115364063
25346354.08891018,2395422.8834535554,267631.80118633993,25293.372149311923,254664.95024128584,24068.412203126616,265738.63312474,25114.74715746425,3599414.0535352416,439224.0206166275,1080100.5684124778,131739.10382022482,1787540.4034171226,218291.868287899,3905291.7041954496,476503.7120757913
25268974.193655286,2388109.780427993,294947.7136240552,27875.125558198564,277895.6048738973,26263.536472564316,292666.4534470569,27659.90288672053,3424486.6801148313,417876.6907769512,1061624.7276180962,129595.12312165863,1801384.2332862872,219735.12080689697,4084904.266849445,498558.25967385055
25184578.946988437,2380133.662579133,324479.0796981705,30666.25912104148,303363.0350563159,28670.054032683336,322157.39641986904,30447.300007841404,3256644.3048261474,397393.96738747886,1039826.3386750771,127046.31260553534,1810309.237737161,220576.70739406798,4265673.205146432,520754.69658801984
25092955.896290686,2371474.449972725,355677.75118713494,33614.90794357035,331717.5050516255,31349.55880757917,354321.798619064,33487.28942678532,3096310.9006571523,377827.5890330243,1014502.0031000187,124028.19590142844,1814690.8362524565,220950.52912427986,4447002.525098772,542971.8595294086
24993812.117997833,2362104.4575782744,388086.26659114746,36677.784619033104,363565.7159738495,34359.51192999342,389303.34399332985,36793.382449342986,2943782.291257279,359213.65620151383,985602.9574236969,120499.70371099752,1814844.4178850688,220973.0832927128,4628329.777473068,565098.2200135469
24886558.770569034,2351968.0342701036,421753.079304038,39859.45690588148,399198.258099435,37727.40304281544,427351.8304109459,40389.17280213778,2799113.3275335967,341558.86336150754,953545.1883666682,116504.14588139702,1810767.1506773368,220660.58200560612,4809186.9565986665,587067.5616191648
24769994.55673585,2340951.6481684702,457843.757161601,43270.162958214365,438188.38842551014,41412.71261994769,468929.73030234216,44318.473741991904,2661955.986235242,324820.7419459023,919656.9472797207,112257.88129096507,1801769.785728216,219808.3667332524,4989283.083274953,608910.6525664749
24642471.90314831,2328899.5914863576,498302.9383859352,47093.86860135725,479627.25770378957,45329.133659096886,514648.8280358557,48639.33424071442,2531639.1365835513,308917.39261156466,885941.5059241401,108123.13988269068,1786712.1518780298,218015.7136708067,5168426.187676215,630747.8860632288
24503907.92737293,2315804.028803981,542000.3544193566,51223.65242537527,524616.5708492742,49581.020467966126,564620.5696896594,53362.15681830562,2408539.478071647,293894.7810464308,851339.4267986824,103903.2363412073,1767061.4775995908,215611.39923411357,5345831.779338598,652401.205320179
24353078.296190288,2301549.251259096,590016.1867414757,55761.547561947475,572756.7878488114,54130.72400618094,619388.6470163009,58538.2662461307,2292537.439030033,279738.3184412582,816111.3607221906,99601.3636718042,1743063.9945396408,212689.02228400824,5521112.547465947,673788.4072805115
24189465.46907837,2286086.3453218103,641901.5626244457,60665.14323836922,624747.3732347905,59044.328744147875,679220.0087320972,64192.90235753943,2183455.579418269,266426.34927544225,780459.6813813999,95246.61913940667,1715150.30088847,209291.36337380827,5693812.960221327,694859.2696469375
24012794.245298956,2269389.2997340523,696657.098766568,65840.01120371491,681674.712968425,64424.467385676326,744302.8529147817,70343.87195869414,2081115.4797482768,253937.09690096197,744452.2740967463,90855.79813605745,1683904.781163233,205470.84677694042,5863459.167254932,715566.3494023021
23822545.779011805,2251409.0774526936,753736.4208709216,71234.52754755762,744299.2717467084,70342.98637663557,814941.9350036741,77019.98955812628,1985290.787818419,242242.93667286803,708219.6333648944,86449.94442884196,1649823.9828592753,201276.7067003793,6029650.478776136,735866.9932177502
23617759.531721283,2232054.8991638464,813462.6150721051,76879.22280929038,812755.5120396413,76812.6004535364,891640.2448890543,84268.78919457717,1895690.833948357,231308.39772214665,672037.4569849108,82061.27758805196,1613211.3698674324,196749.1395761989,6192098.402775148,755724.2559601552
23397057.111442626,2211196.496244461,876993.0336562252,82883.45636071706,886569.1027898693,83788.51802909115,975093.1533262527,92155.97170726288,1811967.6321640825,221091.01725952973,636321.2064013879,77732.72497770344,1574177.1867563494,191918.85281811765,6350625.219212535,775106.9656412593
23158821.94797506,2188681.0910473713,945967.8775192625,89402.2110445797,964895.9457068782,91191.01921180867,1066121.1279099714,100759.05179270686,1733739.0847825215,211544.17129881927,601559.102897821,73512.28569053064,1532712.1680188663,186810.4204299137,6505134.069994852,793989.1731509292
22901468.75366897,2164358.862385931,1021977.9778089471,96585.80405169385,1046887.5470878875,98939.9682566753,1165567.1188443485,110157.66919227879,1660621.2078451044,202621.00568829518,568210.0292735375,69444.4538095727,1488803.826381506,181447.8558525972,6655562.543554661,812349.2251169955
22623736.719074354,2138110.654094384,1105987.199195271,104525.31001935533,1132087.2630975838,106992.2422439813,1274184.714744281,120423.02835458383,1592262.1948496988,194278.59133877262,536592.806637488,65560.92837847669,1442564.0542761157,175860.81243721125,6801831.732853169,830168.698234082
22324940.392857708,2109871.684540101,1197844.8872147752,113206.49233369093,1220761.9464388406,115373.05778334246,1392543.1687035176,131608.9309168432,1528371.1362302986,186481.42753688167,506793.3159521949,61872.83746263157,1394336.7725726997,170089.82193014983,6943802.745623757,847431.4334038736
22005112.195374645,2079645.0149638297,1296023.7821337366,122485.03861861858,1314073.5223465639,124192.17753997628,1520975.3948650346,143746.8653494055,1468734.2120338725,179203.41723213263,478615.9339611671,58366.70368325649,1344754.3606724893,164188.9813578675,7081252.645674653,864122.9080292524
21664970.515285358,2047498.5345241057,1397718.8217753894,132095.89639408494,1413995.021836809,133635.97838028235,1659595.0357292122,156847.6181075338,1413211.1752437574,172427.43818633995,451605.75313307944,55006.37860656002,1294711.6020602905,158224.49869786305,7213881.804069001,880230.1848047349
21305647.338600174,2013539.2199219451,1499442.2557563118,141709.50488625138,1522875.6001433101,143926.3629337864,1808408.70043532,170911.8706346062,1361704.9431990013,166141.63387396972,425168.0552560225,51743.17337009194,1245225.8794151586,152267.50772281707,7341364.639000591,895742.6753456432
20928109.35954245,1977858.4274819982,1598250.4935771078,151047.7189722924,1642559.0682735639,155237.49636849848,1967549.4742518258,185952.24656087466,1314097.1145590465,160331.54802198292,398811.50831512455,48536.4129284052,1197152.3533784365,146379.56240476432,7463455.723183488,910653.9569984484
20532206.52261593,1940441.9755662368,1693738.1090125176,160072.22124247882,1772960.4656166164,167561.350176744,2137657.7995110457,202029.27344192102,1270142.2292631513,154967.22667773848,372541.55628684803,45386.641300148476,1150722.8590782033,140589.22126617847,7580163.237573848,924964.8811747158
20115281.945263818,1901038.7751964305,1790934.4232460852,169258.21816220894,1910005.2015346861,180513.03476851777,2320435.828223644,219303.72338095377,1229313.5889339468,149984.4116935285,347430.471483264,42383.70519870865,1104877.2545091752,134858.13206485397,7692001.750242139,938688.2115510856
19673848.87412984,1859319.3107647563,1896856.9682730292,179268.77492710573,2048089.4956663507,193563.22200893186,2517956.5621116613,237971.37492549565,1190961.3924288258,145303.82999004563,325050.4229797853,39659.092931769264,1057926.7608771157,129114.20600081344,7799737.672049653,951843.8216992975
19211468.241049763,1815620.111164062,2004568.7852967365,189448.41201142035,2191185.274132398,207087.06574722397,2729624.1020153463,257976.0248590297,1155242.5618092662,140944.61206238702,304060.1629121532,37098.86229657845,1011576.3792849919,123455.11206687045,7902850.327696267,964428.8543341315
18728956.315790273,1770018.3214285027,2113159.683717812,199711.11407630862,2338836.559602724,221041.45753670577,2955988.3460974465,279369.65193298884,1122001.1043911218,136887.7200509281,284292.0580920616,34687.75124056627,966128.2512970527,117906.18899227068,8001361.201490171,976452.27063855
18227923.13363863,1722666.1006756038,2220291.1113354573,209835.88261159183,2491602.285832676,235479.20121346475,3197218.877516094,302168.29170401295,1091056.1240264492,133111.0791880659,265722.5087825786,32422.274802752676,921678.5873221646,112480.52053186772,8095378.578907357,987926.5465863028
17710128.308733337,1673729.7453385922,2323823.179612172,219620.4914369119,2649687.716121769,250419.67957350085,3453490.7073707078,326388.4911232939,1062239.2825390142,129594.14713299493,248319.47026382285,30298.021470022937,878311.1749810448,107189.44340375757,8185019.055223204,998865.2993132323
17177044.16062361,1623348.4033301647,2422849.577444157,228979.28381103338,2812123.4660544004,265771.27933429804,3725207.211631421,352068.37230193656,1035395.9811962319,126318.05799713044,232030.5081008251,28308.752318466828,836119.259129155,102043.98058677149,8270396.4187497925,1009282.6106530159
16629852.878853703,1571633.8060054053,2517701.1091572307,237943.50698230686,2976781.3613974126,281332.88969514146,4012983.5706612794,379266.06743726693,1010384.7158126644,123265.54365231762,216784.47396415807,26446.612259898415,795205.7587753686,97054.85281457345,8351620.402993102,1019192.8830883445
16069725.71040878,1518696.6520558991,2609274.2409347733,246597.86165410624,3140939.774382962,296847.32180256554,4317473.699059537,408043.3659878366,987075.2470081239,120420.7105523719,202501.9819833238,24703.052962093556,755669.4147333642,92231.57788034205,8428801.89239013,1028611.0407044574
15498232.154859103,1464685.277467096,2698041.03988423,254986.94383904865,3302111.0816051536,312079.4964273085,4639123.653554348,438442.4151848693,965346.2271434326,117768.75029849917,189109.86561288658,23070.06701128464,717584.4618426933,87581.16736601565,8502061.166285932,1037552.8877319869
14917727.15203917,1409822.2456710336,2783096.889948679,263025.25657581177,3458843.886758901,326892.2471591543,4977934.506673196,470463.31496789807,945082.9254568829,115295.66217914234,176554.79499133985,21541.33288544988,680981.4195964702,83106.93041007727,8571535.7658106,1046035.4372660364
14331564.247098554,1354424.4920264003,2861602.368869994,270444.4689823524,3611212.651449478,341292.58642604563,5333317.673919337,504050.44843235845,926175.69292445,112988.06591480132,164811.2347726953,20112.87030693565,645836.595012639,78807.89412785985,8637384.568316195,1054077.022748434
13743982.717761137,1298892.6567580618,2928975.6704101143,276811.600119347,3760707.3773012105,355421.2816438399,5704125.68218261,539095.3888768626,908519.8083668039,110833.18283837436,153878.92241078298,18782.80554294996,612077.8915857605,74679.35029834961,8699784.654033653,1061697.0048000906
13159516.648629423,1243655.2404881,2980191.956036944,281651.8051376546,3909235.9825937822,369458.5888030981,6088941.367112909,575464.2245379232,892017.3473261688,108819.06374156728,143765.04687625045,17549.84622246535,579614.5181562761,70715.03793146547,8758917.549609656,1068914.8859904185
12581773.93737067,1189053.2164903893,3012546.020281404,284709.4411836227,4056952.016654609,383418.99079927435,6486708.487184636,613057.1420998768,876581.7152360781,106935.14161791773,134446.30778624953,16410.0652380694,548398.1915341909,66911.47132979454,8814941.433183506,1075748.6461307076
12011433.217621515,1135150.733800812,3030234.6539721442,286381.09053603816,4198620.355235734,396807.7878127008,6897786.742180446,651908.1100677426,862145.4864070745,105173.1875329825,125806.03492679886,15351.593301300825,518523.4267141323,63274.92325875968,8867945.88566402,1082212.1106784432
11446966.203866113,1081803.379783614,3042464.041958591,287536.71850401594,4325253.649844477,408775.7219274162,7323485.58125942,692140.833684139,848656.1360429229,103526.79012677431,117662.37808498999,14357.375194715878,490184.3906944551,59817.678580452295,8917971.11506198,1088316.4613489683
10893499.662051568,1029495.663897474,3042928.8084352002,287580.4743209599,4440424.674683721,419660.3763813488,7761410.840077107,733529.0710190615,836034.4628896463,101986.28548040624,110073.52375084163,13431.248597347618,463197.6844306747,56524.603512498456,8965221.53518583,1094082.658164513
10353461.559154067,978457.0499649144,3031369.47821824,286487.8333857304,4543141.129298741,429367.9773878619,8210386.32729577,775961.6566377672,824218.7070519526,100544.13697375012,103009.74514926292,12569.199485061885,437516.5594857391,53390.8508353031,9009835.381143004,1099527.0989889358
9829217.267900705,928911.0818549176,3006927.0474132327,284177.6393347599,4633490.118822872,437906.718591628,8668818.568949455,819288.0093901808,813153.323473632,99193.56623806024,96437.03665096477,11767.12709072393,413099.0780689684,50411.193606752924,9051944.141409677,1104665.8899002343
9322780.44488331,881048.064208025,2969219.8478632392,280613.8429192269,4711437.9626188,445273.3859561858,9135109.25724058,863357.087921047,802787.1308629686,97928.32740323916,90322.7917261777,11021.092697928241,389902.0566980117,47580.27215265532,9091674.787289685,1109514.5751591024
8835550.893763863,835000.2913045544,2919107.83605113,275877.7151226143,4776067.092959505,451381.266664223,9607916.19975131,908042.0397838838,793072.9091971738,96742.65798987821,84633.828486406,10327.033812499858,367885.69251549523,44893.25815023171,9129147.52355169,1114087.808061906
8368319.648314862,790842.5273037724,2858627.658270808,270161.7105318517,4825632.091774052,456065.44490880496,10086157.134486176,953240.5620394321,783967.0699669711,95631.23867120175,79336.46924956565,9680.773463980428,347013.86726928165,42345.892637485034,9164475.734639185,1118399.3438678777
7921450.058478264,748609.1182013664,2790388.2720132214,263712.3611032786,4858146.092318856,459138.2028764814,10568846.620755862,998859.4945491198,775429.3818074072,94589.15978940787,74397.94837225998,9078.220870519854,327251.6290077339,39934.11470619746,9197767.369512158,1122462.2439248876
7495143.662626736,708319.1158525603,2716716.90351301,256749.58046466546,4872208.772634964,460467.245223191,11054856.215912014,1044792.1671740143,767422.7341609638,93611.89251089845,69788.42259294775,8515.659700594606,308561.35154137237,37653.4976363158,9229127.008179147,1126289.1801181142
7089699.629210874,670000.7944082344,2638845.121401618,249389.75889452218,4867787.167651968,460049.4653439069,11542688.147942998,1090897.0220897552,759912.9216190408,92695.26250489187,65482.858129757486,7990.020164974043,290899.0717223151,35498.70922948124,9258657.852978507,1129892.7287659266
6705676.550976099,633706.9395113712,2556424.806412707,241600.0291199406,4846660.526799115,458052.9717369383,12030352.69394048,1136986.032427964,752868.4315878884,91835.42402991043,61462.0687767025,7499.031172355457,274212.5045928926,33463.213099460074,9286462.887667643,1133285.5430873416
6343865.374932885,599512.2906011858,2467663.797085719,233211.0830741945,4812240.443984214,454800.09276383143,12515439.474446733,1182831.4384546084,746260.2179250594,91028.8323126353,57712.17924205115,7041.148782089126,258442.23645482588,31539.42767723237,9312644.447379014,1136480.2933653449
6004982.251264038,567484.5166722885,2370370.99141341,224015.91975534067,4768477.486800905,450664.0781057884,12995472.873692553,1228199.3224958223,740061.4431924552,90272.2121036231,54221.78797260615,6615.157187414388,243527.59591035882,29719.5596884957,9337301.442501672,1139489.2639304448
5688990.084352683,537620.1058362181,2264200.6843792037,213981.90432705462,4717565.551824893,445852.2152175427,13468641.795735683,1272918.5438216643,734247.1721720411,89562.52029437428,50976.10370764755,6219.338462627834,229418.70292673522,27997.32886134061,9360523.479547128,1142323.4960887542
5393957.569114669,509736.5490326863,2154385.921330203,203603.5186029348,4656155.17285972,440048.07907961245,13934993.966509629,1316993.5546983012,728793.9992903034,88896.90048024982,47947.33000629334,5850.107307604632,216096.19597540906,26370.800621854196,9382381.122058328,1144991.3661189484
5116586.319652577,483522.1518684811,2050117.5743892952,193749.19884006746,4576957.059423123,432563.04116915865,14395926.190271195,1360556.2417846918,723679.9000755241,88272.66482854409,45099.26504857621,5502.62627275331,203561.96007069547,24841.135329952842,9402930.71131264,1147499.2389434122
4857851.969733894,459069.0977779828,1946478.407781261,183954.3437696931,4486841.318044424,424046.2107448179,14848509.962498786,1403329.9136565877,718885.0717279167,87687.39652860053,42432.09283881375,5177.186896142311,191746.94821646865,23399.310459990353,9422260.91310166,1149858.26236038
4617031.008793706,436309.0071290044,1843730.2184813002,174243.70812776248,4387411.950198842,414649.15883292287,15291602.995306902,1445206.624183892,714390.8666771965,87138.81978130832,39933.296972086064,4872.3020223516605,180611.7132320637,22040.42268707782,9440442.338581257,1152077.10264927
4393210.047382434,415155.55639989336,1742552.6564875836,164681.5245288204,4279791.042167988,404477.9368257923,15724316.941865338,1486102.4128813925,710179.7316671041,86624.79233987017,37591.833688659106,4586.611498430081,170117.81081184576,20759.8083119383,9457542.02907306,1154163.925909108
4185460.902464417,395521.02389801765,1643511.6850697226,155321.28106318015,4165126.4134064494,393641.02890360873,16145866.202485558,1525943.0291712333,706235.2709879047,86143.31321777911,35397.71491327812,4318.8813969495395,160228.0652379905,19552.96425791062,9473623.544079885,1156126.4701304922
3992842.1573912734,377316.437714501,1547092.3869284948,146208.82198370187,4044538.5713826027,382244.33500796586,16555586.603646789,1564665.7007678275,702542.2244550964,85692.51999958493,33340.93103491165,4067.8854170287846,150908.40042405255,18415.742813202465,9488746.229483712,1157971.971741546
3814407.5543114855,360452.3690446216,1453715.1801137333,137383.88030083268,3919090.912233008,370388.35343091004,16952940.589014158,1602219.6251734088,699086.3937731106,85270.67985519879,31411.13399520938,3832.369891137035,142128.3068453578,17344.4003961244,9502965.141163133,1159707.1608215743
3649218.982960184,344840.15963987354,1363739.5277429777,128880.42831211319,3789778.1772407293,358167.0907084961,17337512.064451925,1638565.4818028877,695854.5339542223,84876.17629133229,29597.87309875039,3611.0795177723485,133860.31459236814,16335.5400482021,9516331.444710834,1161338.306123847
3496361.8297730656,330393.37215773977,1277459.2255634852,120726.23209234214,3657528.175147902,345668.2265079024,17708994.039035015,1673674.2622568058,692834.2264628884,84507.49367366428,27891.175958158172,3402.820940109322,126078.84278316976,15385.987360064912,9528893.111931646,1162871.291048881
3354960.451268403,317029.25217518414,1195093.3514002003,112941.99597060244,3523211.7803128967,332974.0611971163,18067172.20406183,1707525.716261128,690013.7507557304,84163.20155333288,26282.26698715894,3206.5412907105956,118758.79557123412,14492.639535008679,9540695.734801752,1164311.70170968
3224191.535641107,304669.990631899,1116776.9605322855,105540.48302033897,3387656.2167224055,320162.77378624,18411907.592071608,1740106.710792618,687381.9708873817,83841.94083134677,24764.2158546596,3021.3988223967704,111874.2749846018,13652.3272951305,9551783.277569572,1165664.9082303208
3103293.1165127787,293243.5754693201,1042555.6110408055,98525.9975886911,3251656.637868787,307309.5179294309,18743121.45786933,1771409.7999085388,684928.2538524144,83542.41379451119,23332.308312921938,2846.802745369255,105397.78083263923,12861.729334933325,9562198.587678906,1166936.1204192908
2991567.0027817204,282684.0212314479,972387.8031701718,91894.61589127393,3115981.012503015,294486.88367651525,19060785.523561306,1801432.3027994519,682642.4363335664,83263.38005646282,21983.931812909374,2682.3993906806345,99300.26791651828,12117.379027298377,9571983.48619488,1168130.398959019
2888372.3885168424,272930.76539348654,906159.4167459381,85635.55069860684,2981363.3262735456,281764.2526633019,19364920.729604624,1830176.1875838295,680514.8565264839,83003.66043741188,20717.768319882758,2527.9818201470903,93552.43077956821,11415.803086723014,9581178.258413266,1169252.6032529809
2793108.4068394336,263927.02018433396,843714.230691554,79734.03614038619,2848480.1092614653,269205.57442962803,19655607.63387346,1857649.0583632344,678536.467711199,82762.15081618208,19532.086742321713,2383.300002797446,88127.58623365038,10753.831894722223,9589820.36533369,1170307.2570718066
2705183.391736734,255616.86866894158,784904.6086866686,74176.1186538002,2717905.299422227,256865.0915541644,19933011.60074547,1883866.5430568573,676699.0502405592,82537.84798814813,18421.92738724789,2247.748677953383,83006.52389770556,10129.121192291224,9597942.196677342,1171298.3131398056
